osmid,lat,lon
11028187753,46.7335885,-117.1860039
11028187754,46.7336927,-117.1859543
11028187755,46.7340013,-117.1859250
11028187756,46.7340806,-117.1859252
11028187757,46.7341394,-117.1859820
11028187758,46.7341940,-117.1860514
11028187760,46.7356535,-117.1886312
11028187764,46.7348844,-117.1886446
11028187765,46.7396865,-117.1906860
11028187769,46.7393531,-117.1900475
11028187774,46.7399388,-117.1911600
11028187779,46.7307468,-117.1799510
11028187780,46.7307627,-117.1800095
11028187781,46.7307524,-117.1799679
11028187783,46.7302101,-117.1796082
11028187784,46.7301823,-117.1795549
11028187785,46.7301671,-117.1794583
11028187786,46.7301589,-117.1793433
11028187787,46.7301476,-117.1792549
11028187788,46.7300818,-117.1791375
11028187789,46.7299786,-117.1789443
11028187790,46.7299241,-117.1788340
11028187795,46.7277656,-117.1715874
11028187796,46.7271623,-117.1713720
11028187797,46.7226950,-117.1686065
11028187798,46.7228594,-117.1686065
11028187799,46.7228867,-117.1685994
11028187800,46.7229055,-117.1685786
11028187801,46.7229144,-117.1685525
11028187802,46.7229254,-117.1684645
11028209007,46.7310142,-117.1731595
11067988882,46.7343529,-117.1575415
11067988883,46.7346258,-117.1602717
11067988884,46.7345765,-117.1602183
11068212455,46.7482352,-117.1891985
11068212456,46.7482424,-117.1890711
11068212457,46.7482291,-117.1889560
11068212458,46.7481782,-117.1883880
11068212459,46.7481603,-117.1882396
11068212484,46.7158101,-117.1914516
11068212485,46.7155378,-117.1915136
11068212486,46.7155330,-117.1906428
11068212487,46.7150192,-117.1906665
11068212489,46.7522186,-117.1660875
11068212490,46.7523328,-117.1660326
11068212491,46.7528541,-117.1658652
11068212495,46.7528402,-117.1661204
11068212496,46.7527541,-117.1661424
11068212497,46.7523382,-117.1663303
11068212499,46.7522898,-117.1663048
11068212500,46.7522516,-117.1662439
11068246105,46.7525426,-117.1667941
11068246106,46.7525627,-117.1668175
11068246107,46.7526122,-117.1668106
11068246108,46.7527752,-117.1667378
11068246111,46.7528243,-117.1664484
11068246112,46.7527636,-117.1664438
11068246113,46.7525676,-117.1665336
11068246114,46.7525194,-117.1667018
11085397598,46.7321101,-117.1919775
11085397601,46.7325505,-117.1928782
11085397603,46.7324226,-117.1922976
11085397604,46.7324589,-117.1923930
11085464506,46.7321110,-117.1926321
11085464507,46.7320004,-117.1929035
11085464508,46.7323613,-117.1930986
11085464509,46.7324325,-117.1928121
11085464510,46.7322766,-117.1921113
11085464511,46.7327100,-117.1930341
11085464512,46.7328604,-117.1929216
11085464513,46.7329226,-117.1930656
11114474927,46.7304545,-117.1810301
11191825309,46.7136495,-117.1571729
11191825310,46.7136338,-117.1573295
11191825311,46.7136492,-117.1574256
11200979365,46.7478296,-117.1916744
11200979366,46.7481530,-117.1921005
11200983561,46.7486508,-117.1930739
11200983738,46.7481280,-117.1912084
11200983739,46.7476771,-117.1915535
11200983740,46.7473487,-117.1910600
11200983741,46.7474296,-117.1909455
11201047499,46.7267313,-117.1806599
11201047500,46.7268340,-117.1812153
11201047533,46.7213763,-117.1818651
11203111819,46.7349904,-117.1590955
11203111832,46.7326894,-117.1572970
11203111833,46.7326888,-117.1564868
11203127856,46.7330949,-117.1586539
11203292483,46.7419574,-117.1501173
11203292484,46.7419558,-117.1501781
11203292485,46.7423269,-117.1506092
11203292486,46.7422741,-117.1505802
11203292487,46.7423862,-117.1506265
11203292488,46.7423784,-117.1507483
11203292489,46.7422814,-117.1507166
11203292490,46.7423207,-117.1507043
11203292491,46.7423363,-117.1503486
11203292492,46.7422658,-117.1503608
11203292493,46.7426965,-117.1502251
11203292494,46.7425941,-117.1501574
11203292495,46.7425835,-117.1500917
11203292496,46.7424396,-117.1500893
11203292497,46.7424004,-117.1501499
11203292498,46.7424043,-117.1502027
11203292499,46.7423906,-117.1504336
11203292500,46.7421800,-117.1501305
11203292501,46.7423275,-117.1499466
11203292502,46.7422720,-117.1497562
11203292503,46.7423196,-117.1497472
11203292504,46.7423161,-117.1498277
11203292505,46.7422314,-117.1499810
11203292506,46.7423131,-117.1500281
11203292508,46.7421660,-117.1499407
11203292509,46.7419001,-117.1500284
11203292510,46.7422160,-117.1495155
11203292516,46.7405920,-117.1502081
11203292517,46.7393067,-117.1502620
11203292518,46.7389416,-117.1507697
11203292521,46.7403111,-117.1493929
11203292522,46.7403980,-117.1497892
11203292585,46.7421087,-117.1573148
11203292586,46.7417854,-117.1576624
11203292591,46.7420597,-117.1523343
11203292592,46.7420664,-117.1533618
11203292593,46.7420890,-117.1542297
11203292594,46.7420912,-117.1549374
11203292595,46.7421236,-117.1551360
11203292596,46.7421033,-117.1554395
11203292597,46.7421038,-117.1562036
11203292598,46.7421383,-117.1563768
11203292599,46.7420653,-117.1540647
11203292600,46.7399312,-117.1567958
11203292601,46.7400013,-117.1567896
11203438397,46.7451987,-117.1677962
11203438423,46.7597804,-117.1690148
11203438424,46.7598282,-117.1691245
11203438425,46.7598680,-117.1690036
11203438426,46.7601020,-117.1690016
11203438427,46.7599803,-117.1691847
11203438428,46.7599919,-117.1687424
11203438429,46.7599297,-117.1687691
11203438430,46.7600990,-117.1690541
11203438431,46.7599472,-117.1691757
11203438432,46.7601451,-117.1690107
11203438433,46.7602349,-117.1689570
11203438434,46.7605835,-117.1688927
11203438435,46.7605705,-117.1688125
11203438436,46.7602280,-117.1688950
11203476737,46.7601349,-117.1688948
11203476738,46.7599759,-117.1686219
11203476739,46.7599632,-117.1692693
11203476740,46.7600315,-117.1692577
11203476741,46.7597922,-117.1691165
11203476743,46.7594646,-117.1690645
11203476744,46.7594864,-117.1691297
11203476745,46.7596246,-117.1691159
11203476746,46.7599983,-117.1688437
11203476759,46.7394679,-117.1616615
11203476762,46.7397794,-117.1618164
11203476765,46.7397134,-117.1638533
11203476766,46.7395465,-117.1637332
11203476778,46.7376467,-117.1554346
11203476812,46.7402479,-117.1640866
11203588728,46.7233970,-117.2046658
11203588729,46.7235220,-117.2039962
11203588730,46.7233731,-117.2053761
11203588731,46.7234550,-117.2035514
11203588732,46.7232129,-117.2035423
11203589907,46.7231844,-117.2062208
11203589908,46.7253268,-117.1930910
11203589909,46.7251013,-117.1936380
11203589910,46.7234927,-117.1975270
11203589911,46.7256834,-117.1924791
11203589912,46.7250323,-117.1925268
11203589913,46.7247501,-117.1926181
11203589914,46.7263170,-117.1936942
11203589915,46.7263866,-117.1943115
11203589916,46.7255401,-117.1961503
11203589917,46.7267708,-117.1947984
11203739301,46.7222266,-117.2001406
11203744257,46.7246586,-117.1879133
11203744258,46.7231702,-117.1893573
11203744283,46.7139320,-117.1775841
11203744336,46.7139278,-117.1606644
11203744337,46.7140200,-117.1608433
11203744338,46.7140809,-117.1610889
11203744339,46.7140844,-117.1612308
11203744365,46.7139355,-117.1620924
11203744366,46.7139344,-117.1617416
11203744367,46.7140329,-117.1616760
11203744368,46.7140092,-117.1621347
11205575833,46.7153299,-117.1655612
11205575834,46.7153751,-117.1654988
11205575835,46.7154271,-117.1654954
11205620138,46.7153159,-117.1658672
11205620180,46.7172617,-117.1692233
11205620181,46.7172414,-117.1689243
11205620184,46.7173599,-117.1683378
11205620186,46.7168764,-117.1684867
11205620188,46.7175640,-117.1688761
11205620189,46.7169125,-117.1689784
11205620190,46.7175255,-117.1683015
11205620191,46.7173975,-117.1689010
11205620192,46.7170767,-117.1689497
11205620193,46.7170368,-117.1683978
11205773679,46.7131001,-117.1713504
11205797678,46.7122432,-117.1666129
11205797679,46.7126310,-117.1674199
11205797680,46.7126303,-117.1673752
11205797681,46.7125985,-117.1673089
11205797682,46.7125159,-117.1673703
11205797683,46.7125466,-117.1673107
11205797684,46.7125086,-117.1674816
11206177120,46.7194285,-117.1800551
11206177121,46.7191858,-117.1800328
11206177122,46.7183164,-117.1795022
11206177123,46.7182347,-117.1794415
11206177124,46.7182192,-117.1793826
11206177125,46.7182384,-117.1788258
11206177126,46.7182801,-117.1787721
11206177127,46.7183426,-117.1787542
11206177128,46.7189366,-117.1787569
11206177129,46.7189997,-117.1788678
11206177130,46.7182712,-117.1794750
11206177131,46.7192265,-117.1800503
11206177132,46.7189977,-117.1799296
11206177133,46.7190009,-117.1794530
11206177134,46.7189893,-117.1788141
11206177135,46.7189743,-117.1787833
11206177136,46.7182550,-117.1787918
11206198137,46.7182238,-117.1788806
11206198138,46.7183040,-117.1787605
11206198139,46.7182217,-117.1790838
11206198140,46.7178912,-117.1790785
11206198141,46.7178924,-117.1788272
11206198142,46.7182332,-117.1788454
11206198143,46.7181094,-117.1788350
11206198144,46.7180960,-117.1790802
11206198287,46.7483549,-117.1870384
11206198288,46.7471957,-117.1846691
11206198290,46.7466190,-117.1851799
11206198301,46.7465772,-117.1841779
11206198302,46.7466599,-117.1841633
11206198303,46.7463183,-117.1848003
11206198312,46.7296534,-117.1610235
11206198320,46.7296693,-117.1604409
11206198321,46.7296086,-117.1604228
11206198323,46.7300732,-117.1620620
11206198343,46.7291752,-117.1608763
11206198344,46.7290263,-117.1611662
11206198345,46.7289014,-117.1616464
11206198350,46.7288456,-117.1616914
11206198360,46.7281721,-117.1630825
11206198363,46.7286899,-117.1610925
11206198364,46.7274398,-117.1617665
11206198365,46.7274389,-117.1617992
11206198366,46.7273922,-117.1617967
11206198367,46.7273930,-117.1617637
11206198368,46.7273126,-117.1617593
11206198369,46.7273119,-117.1617888
11206337524,46.7275534,-117.1627948
11206337534,46.7276732,-117.1631846
11206337535,46.7280259,-117.1624464
11206337536,46.7279008,-117.1628413
11206346737,46.7279038,-117.1628753
11206346739,46.7266583,-117.1635539
11206346751,46.7271173,-117.1580242
11206346754,46.7280521,-117.1576797
11206346756,46.7264728,-117.1580740
11206346757,46.7265005,-117.1565365
11206346758,46.7264771,-117.1567211
11206346759,46.7264698,-117.1569563
11206346760,46.7264719,-117.1577405
11206346762,46.7264700,-117.1570422
11206346780,46.7284498,-117.1576211
11206346794,46.7298259,-117.1572399
11206346795,46.7297616,-117.1554791
11206346797,46.7297452,-117.1554391
11206346798,46.7298690,-117.1552545
11206346799,46.7294099,-117.1554994
11206346801,46.7293832,-117.1555301
11206346802,46.7294445,-117.1554756
11206346803,46.7291179,-117.1562507
11206346804,46.7291341,-117.1562252
11206346826,46.7283396,-117.1529149
11206346827,46.7282704,-117.1543725
11206346828,46.7278214,-117.1555818
11206346829,46.7278880,-117.1561473
11206346830,46.7278814,-117.1560423
11206346831,46.7278890,-117.1560884
11206346832,46.7278692,-117.1563235
11206346833,46.7278693,-117.1564750
11206346834,46.7280353,-117.1563314
11206346835,46.7280272,-117.1564509
11206380933,46.7317034,-117.1525418
11206380934,46.7316006,-117.1529434
11206380935,46.7312663,-117.1534729
11206380936,46.7310908,-117.1539552
11206427173,46.7325723,-117.1537308
11206427174,46.7324738,-117.1538115
11206427175,46.7313479,-117.1541741
11206427176,46.7322637,-117.1535860
11206427177,46.7322832,-117.1533606
11206427178,46.7323421,-117.1526740
11208434156,46.7306426,-117.1598243
11208434157,46.7305776,-117.1598056
11208434158,46.7305845,-117.1610691
11208434159,46.7307616,-117.1593279
11208434160,46.7304624,-117.1597576
11208434161,46.7303353,-117.1596835
11208434162,46.7302154,-117.1629501
11208434163,46.7305345,-117.1629406
11208434164,46.7305141,-117.1629842
11208434165,46.7304973,-117.1630050
11208434166,46.7305193,-117.1633368
11208434167,46.7303857,-117.1632667
11208434168,46.7305490,-117.1637979
11208434169,46.7305765,-117.1644419
11208434170,46.7306037,-117.1645114
11208434171,46.7306067,-117.1645854
11208434192,46.7306171,-117.1648720
11208434200,46.7307958,-117.1644536
11208434219,46.7319592,-117.1650544
11208686020,46.7305546,-117.1637859
11208686029,46.7315557,-117.1633249
11208686030,46.7318117,-117.1635811
11208686031,46.7319992,-117.1638342
11208686032,46.7320148,-117.1636952
11208686033,46.7320232,-117.1637174
11208686034,46.7320253,-117.1637699
11208686035,46.7308670,-117.1644488
11208686036,46.7307696,-117.1616429
11208733437,46.7307001,-117.1616455
11208733455,46.7308773,-117.1606168
11208733461,46.7307602,-117.1608527
11208733464,46.7307493,-117.1609181
11208733465,46.7307482,-117.1608739
11208733470,46.7307760,-117.1608398
11208733471,46.7308703,-117.1608342
11208733472,46.7308785,-117.1608515
11208733508,46.7314708,-117.1617100
11208733510,46.7321266,-117.1616990
11208961678,46.7322582,-117.1653580
11208961686,46.7322811,-117.1658345
11208961689,46.7293416,-117.1619921
11208961690,46.7290604,-117.1616564
11208961691,46.7290430,-117.1616393
11208961692,46.7290123,-117.1616216
11208961693,46.7289867,-117.1616109
11208961694,46.7289659,-117.1616090
11208961695,46.7289449,-117.1616130
11208961697,46.7305000,-117.1621474
11208961698,46.7300985,-117.1621902
11208961699,46.7301050,-117.1623271
11208961700,46.7300110,-117.1623345
11208961701,46.7300037,-117.1621974
11208961702,46.7298937,-117.1622048
11208961703,46.7298988,-117.1623728
11208961704,46.7297794,-117.1623801
11208961705,46.7297727,-117.1622197
11208961706,46.7295410,-117.1622998
11208961707,46.7295358,-117.1623143
11208961708,46.7294826,-117.1623196
11208961709,46.7294801,-117.1622825
11208961710,46.7293948,-117.1622953
11208961711,46.7293908,-117.1622069
11208961712,46.7293821,-117.1621931
11208961713,46.7293577,-117.1621995
11208961714,46.7293564,-117.1621313
11208961715,46.7293985,-117.1621361
11208961716,46.7294277,-117.1620861
11208961717,46.7293557,-117.1619902
11208961718,46.7296044,-117.1622939
11208961719,46.7296119,-117.1622353
11208961720,46.7304092,-117.1619147
11208961721,46.7305102,-117.1619078
11208961722,46.7302151,-117.1618744
11208961723,46.7302142,-117.1617942
11208961724,46.7300929,-117.1618062
11208961725,46.7290665,-117.1615513
11208961726,46.7289378,-117.1615158
11208961727,46.7294969,-117.1619426
11208961728,46.7293573,-117.1621794
11208961729,46.7294641,-117.1622849
11208961730,46.7300613,-117.1623305
11208961731,46.7294324,-117.1620444
11208961732,46.7309183,-117.1591822
11208961733,46.7309209,-117.1592088
11208961734,46.7309170,-117.1592199
11208961735,46.7309125,-117.1592534
11208961736,46.7309036,-117.1593368
11208968737,46.7308912,-117.1594566
11208968738,46.7308720,-117.1596526
11208968739,46.7308405,-117.1599425
11208968740,46.7308356,-117.1599554
11208968741,46.7308345,-117.1600414
11208968742,46.7308605,-117.1600421
11208968743,46.7308641,-117.1601202
11208968744,46.7307857,-117.1605067
11208968745,46.7307931,-117.1605210
11208968746,46.7308083,-117.1605191
11208968747,46.7307191,-117.1610965
11208968748,46.7307564,-117.1611063
11208968749,46.7307574,-117.1609960
11208968750,46.7307295,-117.1609908
11208968751,46.7307360,-117.1609231
11208968752,46.7308922,-117.1608507
11208968753,46.7308939,-117.1606158
11208968755,46.7306901,-117.1614317
11208968756,46.7307006,-117.1615806
11208968757,46.7306921,-117.1615814
11208968758,46.7307004,-117.1614907
11208968759,46.7306985,-117.1614316
11208968760,46.7322827,-117.1658667
11208968764,46.7289104,-117.1632230
11208968776,46.7268098,-117.1643403
11208968777,46.7268831,-117.1643768
11208968778,46.7266286,-117.1650803
11209053793,46.7256785,-117.1660019
11209053802,46.7263209,-117.1660639
11209053809,46.7276705,-117.1665430
11209053810,46.7276818,-117.1667550
11209053813,46.7303024,-117.1673684
11209053816,46.7323831,-117.1679586
11209053820,46.7321052,-117.1680244
11209053821,46.7320848,-117.1681579
11209053822,46.7321889,-117.1695035
11209053825,46.7312433,-117.1674903
11209053826,46.7314186,-117.1669879
11209053832,46.7301843,-117.1671238
11209053833,46.7322704,-117.1660650
11209053834,46.7322864,-117.1666526
11209067439,46.7322303,-117.1664568
11209067441,46.7322631,-117.1671839
11209189736,46.7310550,-117.1720722
11209240238,46.7294687,-117.1692782
11209240280,46.7285258,-117.1693671
11209240281,46.7286149,-117.1692026
11209240291,46.7292023,-117.1688116
11209240292,46.7291543,-117.1688153
11209240295,46.7293068,-117.1685647
11209240296,46.7292588,-117.1685921
11209240297,46.7301644,-117.1687248
11209240298,46.7301380,-117.1687060
11209240300,46.7320137,-117.1684743
11209240301,46.7320088,-117.1685413
11209240302,46.7320155,-117.1685574
11209240303,46.7320266,-117.1685838
11209240304,46.7320560,-117.1690084
11209240305,46.7320710,-117.1691618
11209240306,46.7320875,-117.1692968
11209240307,46.7321329,-117.1695060
11209240308,46.7321951,-117.1697009
11209240309,46.7322027,-117.1697411
11209240310,46.7325272,-117.1703840
11209240311,46.7326541,-117.1706321
11209240312,46.7323335,-117.1700002
11209240319,46.7291569,-117.1660117
11209240334,46.7285912,-117.1670564
11209240335,46.7285889,-117.1669601
11209304288,46.7284599,-117.1677467
11209304289,46.7284857,-117.1683850
11209304290,46.7281436,-117.1683966
11209304307,46.7359467,-117.1603400
11209304328,46.7333257,-117.1632405
11209304329,46.7334583,-117.1624370
11209304330,46.7346645,-117.1633921
11209304331,46.7345506,-117.1635861
11209304332,46.7344643,-117.1638686
11210460005,46.7355436,-117.1664260
11210460006,46.7334332,-117.1678677
11210460007,46.7335584,-117.1678848
11210460009,46.7350866,-117.1682601
11210460010,46.7340088,-117.1709817
